comment_text,labels
"Clip ngắn quá, chưa kịp hiểu gì",0
Không rõ thông điệp muốn truyền tải,0
"Nội dung này thấy nhiều rồi, không mới",0
Không liên quan gì đến tiêu đề,0
"Đầu tư còn ít quá, xem không đã",0
Làm clip cho có lệ vậy thôi,0
"Không thích nhạc nền, nghe hơi ồn",0
Không xem nổi hết clip,0
Xem xong chẳng nhớ gì,0
Clip này chẳng khác gì trăm clip khác,0
Không bắt trend nổi nữa rồi,0
"Bình thường quá, không đặc sắc",0
Chỉ thấy quảng cáo chứ không có nội dung,0
Hiệu ứng nhìn rối mắt quá,0
"Chỉnh sửa chưa mượt mà, hơi gượng",0
Không thấy gì hài hước như mọi người nói,0
Comment cho có chứ video chán thật,0
Xem xong chẳng muốn like,0
Chờ mãi chẳng có gì hay ho,0
Chỉ lặp đi lặp lại một chủ đề,0
Không phải gu mình,0
Chưa đủ ấn tượng để follow,0
Không hiểu đoạn kết muốn nói gì,0
"Clip quá ngắn, chưa cảm nhận được gì",0
Không đầu tư nội dung lắm,0
Nhạc nền che hết lời thoại rồi,1
Chờ đoạn cao trào mà không có,0
Không thích hiệu ứng này lắm,0
"Clip như quay vội, không chỉnh chu",0
Không có gì đặc biệt để lại ấn tượng,0
Bối cảnh lặp lại nhiều quá,0
Không thấy hài gì cả,0
Nội dung này mình đã xem ở nơi khác rồi,0
Không thấy hợp trend này,0
Đang xem giữa chừng mà hết clip,0
Không có gì nổi bật hơn so với các clip khác,0
Clip không có sự sáng tạo,0
Nội dung chưa rõ ràng lắm,0
Chỉnh filter hơi lố,0
Không hiểu đoạn intro để làm gì,0
Nội dung xem chẳng hiểu gì cả,0
"Chán quá, clip nào cũng như nhau",0
"Làm mãi một kiểu, không có gì mới",0
Xem hết clip vẫn không thấy hay,0
Chẳng có điểm gì đặc biệt cả,0
Chất lượng video quá kém,0
Quay clip mà rung quá trời,0
"Nội dung hơi nhạt, khó theo dõi",0
Coi mà chả hiểu muốn truyền đạt gì,0
Làm lại video khác được không,0
Thấy clip dài dòng quá,0
Hiệu ứng nhìn rối mắt thật,0
Chỉnh sửa clip không tự nhiên,0
Không thấy hài chút nào luôn,0
Xem xong muốn lướt qua luôn,0
Thất vọng về chất lượng video,0
Nhạc không ăn nhập gì với clip,0
Làm clip hơi lười biếng,0
Không hiểu sao video này nổi,0
Chỉ xem được vài giây là chán,0
Quảng cáo hơi lộ liễu,0
Chẳng có gì hấp dẫn cả,0
Chủ đề không phù hợp lắm,0
Xem nhiều clip rồi vẫn không thích,0
Không có nội dung rõ ràng,0
Không thấy vui như mọi người nói,0
Chỉnh hiệu ứng hơi quá tay,0
Xem hết vẫn không thấy gì đặc biệt,0
Nội dung đơn giản quá,0
Không có gì đáng chú ý,0
Xem clip không hiểu thông điệp là gì,0
"Quá ngắn, xem chưa kịp hiểu",0
Không biết sao lại lên trending,0
Nội dung này không hợp với tôi,0
Không thấy hài hước gì hết,0
Lặp lại nhiều lần quá rồi,0
"Clip quá bình thường, không ấn tượng",0
Nhạc nền hơi khó nghe,0
Cắt ghép video chưa tốt,0
Không hợp gu tôi lắm,0
Làm video chưa đầu tư,0
Xem một lần không muốn xem lại nữa,0
Video ngắn quá không hiểu nổi,0
Không thấy có sự đầu tư,0
Chỉnh sửa chưa đẹp,0
Không thấy hào hứng gì cả,0
Không rõ nội dung clip,0
Xem video chán thật sự,0
Không thích hiệu ứng này,0
Đoạn nhạc không ăn khớp clip,0
Không có điểm nhấn gì cả,0
Video này chưa đủ hấp dẫn,0
Làm video kiểu này nhàm quá rồi,0
Clip quá ngắn không đủ hiểu,0
Nội dung nhàm chán,0
Chỉnh filter hơi mạnh tay,0
Không bắt kịp trend rồi,0
Video nhìn thiếu chuyên nghiệp,0
Không thấy có gì đặc biệt ở đây,0
Xem mà buồn ngủ luôn,0
Chất lượng âm thanh thấp quá,0
Không có chút sáng tạo nào cả,0
Nội dung cứ lặp lại hoài,0
Xem vài giây là chán,0
"Quá nhàm chán, không có điểm nhấn",0
Không hiểu ý nghĩa video là gì,0
Coi xong vẫn không rõ ý đồ,0
Video chưa đạt chất lượng tốt,0
Thấy hơi thất vọng,0
Nội dung không rõ ràng,0
Không thấy thú vị chút nào,0
Làm nội dung cũ hoài vậy?,0
Không thấy giá trị gì sau khi xem,0
Chỉnh sửa video không mượt,0
Nội dung nhạt như nước lã,0
Coi xong thấy phí thời gian,0
Chất lượng hình ảnh thấp quá,0
"Clip quá nhạt, không xem được hết",0
Nội dung không hợp với tôi,0
Không thích kiểu video này,0
Chưa thấy gì đặc biệt để nhớ,0
Nhạc nền hơi ồn ào,0
Nội dung không hấp dẫn,0
Chất lượng video chưa tốt lắm,0
Không thấy điểm mới lạ gì cả,0
Xem hết clip mà vẫn chán,0
Làm clip hơi thiếu đầu tư,0
Nội dung không thu hút người xem,0
Không rõ ý tưởng clip này,0
Cảm giác hơi nhàm chán,0
Chỉnh filter không hợp lý lắm,0
Xem clip mà không hiểu nổi ý nghĩa,0
Không có thông điệp rõ ràng,0
Chỉnh sửa hiệu ứng chưa tốt,0
Nội dung cứ như copy lại,0
Không rõ điểm nổi bật là gì,0
Nội dung quá nhạt,0
"Video hơi ngắn, chưa truyền tải đủ",0
Không thấy gì đặc biệt sau khi xem,0
Nội dung clip hơi khó hiểu,0
Clip không có điểm nhấn,0
Xem clip xong không có cảm xúc,0
Không thích cách làm video này,0
Video hơi dài dòng,0
Nội dung lặp lại quá nhiều,0
Xem xong chẳng nhớ được gì,0
Không thích nhạc nền này,0
Không thấy hay như mọi người nói,0
Chất lượng hình ảnh không tốt,0
Coi xong thấy thất vọng,0
Nội dung hơi bị nhàm,0
Video không đủ sức hút,0
Không cảm nhận được ý nghĩa video,0
Xem clip này hơi phí thời gian,0
Không hài lòng với nội dung này,0
Không có gì đáng để xem hết,0
Nội dung chưa được đầu tư tốt,0
Coi clip hơi chán,0
Nội dung không gây ấn tượng,0
Không rõ nội dung truyền tải,0
Video không có giá trị gì đặc biệt,0
Xem clip mà thấy không vui,0
"Game lag quá, chơi khó chịu thật",0
Chơi game mà ping cao liên tục,0
"Server bảo trì hoài, mất cả hứng",0
Game này đồ họa xấu quá,0
Chơi mãi vẫn gặp lỗi giật lag,0
Update mới làm game tệ hơn hẳn,0
Không thích bản cập nhật lần này,0
Nhân vật cân bằng kém quá,0
Chơi game này chán thật sự,0
"Tìm trận lâu quá, chờ mãi không được chơi",0
Matchmaking không công bằng chút nào,0
Game có quá nhiều bug luôn,0
Hệ thống combat quá đơn điệu,0
Chơi mãi không lên rank nổi,0
Không thấy vui như quảng cáo,0
Game này mất cân bằng kinh khủng,0
Update xong chơi chán hơn trước,0
Skin nhân vật xấu quá trời,0
Không thích cơ chế mới trong game,0
Nạp tiền vào game thấy phí thật,0
Game crash liên tục,0
Hỗ trợ khách hàng kém lắm,0
Chơi game này cứ phải nạp tiền liên tục,0
Không thích cộng đồng game này lắm,0
Đồ họa nhìn lỗi thời rồi,0
Game load lâu quá,0
Không thích bản đồ mới chút nào,0
"Game không ổn định, dễ bị disconnect",0
Hệ thống nhiệm vụ quá nhàm chán,0
Không hài lòng với cách điều hành game,0
Chơi vài ván là chán ngay,0
Các event trong game quá đơn điệu,0
Thất vọng với update lần này,0
Game chơi mãi không thấy thú vị,0
Không thích giao diện mới của game,0
Game này pay-to-win rõ ràng luôn,0
Chơi game mà cứ gặp hacker hoài,0
Hệ thống rank không công bằng chút nào,0
Game này khó lên cấp quá,0
Không thích cách cân bằng tướng hiện tại,0
Server thường xuyên bị lag,0
Hệ thống matchmaking thật tệ,0
Chơi game mà thấy ức chế nhiều hơn vui,0
Game này đồ họa không đẹp như trailer,0
Không hài lòng với cơ chế giao dịch,0
Cảm giác chơi game không đã tay,0
Nhiều skin nhưng toàn xấu,0
"Game load chậm quá, chơi mất hứng",0
Hệ thống chat game bất tiện,0
Không thích cách nhà phát hành vận hành game,0
Hệ thống report vô dụng quá,0
Không thích meta game hiện tại chút nào,0
Game nhiều tính năng thừa thãi,0
Hệ thống chiến đấu không linh hoạt,0
Chơi vài trận đã thấy nhàm rồi,0
Game này kém xa bản trước đó,0
"Có nhiều lỗi quá, chơi khó chịu",0
Nạp tiền vào nhưng không đáng chút nào,0
Game cứ phải chơi chung với toxic nhiều quá,0
Bản update mới làm mất cân bằng game,0
Không hài lòng với hệ thống phần thưởng,0
Game này hay lỗi đăng nhập,0
Không thấy thú vị như review nói,0
Game chơi một lúc là chán liền,0
Cơ chế loot đồ không hợp lý,0
Game tốn quá nhiều thời gian để lên cấp,0
Hệ thống giao tiếp trong game kém quá,0
Chơi game này quá mất thời gian,0
Game thiếu cân bằng nghiêm trọng,0
Không thích cơ chế chiến đấu hiện tại,0
Game crash đúng lúc quan trọng,0
Hệ thống nhiệm vụ lặp đi lặp lại hoài,0
Các bản cập nhật ngày càng tệ,0
Chơi game nhưng không thấy giải trí chút nào,0
Không hài lòng với hệ thống đồ hoạ mới,0
Có quá nhiều vấn đề chưa được sửa,0
Game không đủ hấp dẫn để giữ chân người chơi,0
Không hài lòng với cách điều chỉnh nhân vật,0
Game này chơi một lần là chán,0
Không thích chế độ chơi mới,0
Game chơi nhanh nhàm chán quá,0
Hệ thống mua bán trong game bất tiện,0
Không hài lòng với hệ thống điều khiển,0
Chơi mãi mà không thấy tiến bộ,0
Không thích kiểu chơi của game này,0
Hệ thống hướng dẫn game quá sơ sài,0
Game quá nhiều quảng cáo gây khó chịu,0
Không hài lòng với cách sắp xếp đội hình,0
Game chơi lâu thấy nhàm dần,0
Hệ thống kỹ năng của nhân vật quá đơn giản,0
Không thấy vui như giới thiệu,0
Game này khó điều khiển quá,0
Không thích hệ thống giao diện mới,0
"Game quá nặng, máy chạy không nổi",0
Không hài lòng với event lần này,0
Chơi game này không thấy giải trí,0
Game thường xuyên mất kết nối,0
Hệ thống cập nhật game quá chậm,0
Không thích cơ chế thăng cấp mới,0
video dai qua xem muon ngu,0
ko hieu dang noi cai gi lun,0
"nham vc, clip chang co j hay",0
"noi nhanh wa, nghe ko kip",0
edit loi wa troi,0
noi nham nham chang hieu j,0
ko co y nghia gi het,0
"lag may lan, ko xem dc",0
clip lam cho co thoi,0
ko thu vi nhu mo ta,0
co the lam tot hon nhieu,0
no dung lap di lap lai,0
"clip ngan wa, chua kip hieu",0
cmt cho vui chu clip te thiet,0
ko hieu noi y chinh,0
ko co thong diep ro rang,0
chat luong hinh kem,0
xem may lan ma van chang thay thu vi,0
ko bat kip trend,0
noi chung la khong an tuong,0
noi that la xem xong thay cha co gi,0
video ko co noi dung,0
phai noi la xem thua time,0
clip loi am thanh,0
ko lay gi lam thu vi,0
xem roi xoa luon,0
ko xung dang fyp,0
edit loang choang,0
"noi roi, van ko hay",0
"giong keo keo, nghe chan",0
clip nhu duoc cat ghep voi,0
chinh sua loi qua,0
ko giu dc nguoi xem,0
xem 1 phut la muon bo,0
noi k ro rang,0
noi nhanh nhu gió,0
video doi tuan chang co j,0
ko co gi moi me,0
xem hoai chang thay hay,0
ko ai hieu ban dang noi gi,0
clip dai va chang co gi ca,0
co len fyp ma ko hieu vi sao,0
giong noi nghe nhuc dau,0
"noi ko ro, nhieu doan bi mo",0
noi lung tung chang hieu gi,0
clip loi tu dau den cuoi,0
noi roi nhin van loi,0
nghe muon tat am thanh,0
noi nhieu ma chang co gi,0
clip chang co su thu vi,0
noi linh tinh,0
ko co dau tu gi het,0
video chi la su lap lai,0
cam giac clip lam cho co,0
nhac nen am am chan,0
edit cuc ky lau,0
ko dang xem,0
muon comment nhung chang biet ghi gi,0
noi loi nhieu,0
ko co y tuong,0
clip cu nhu nhau,0
xem roi muon bo theo doi,0
ko giu duoc khan gia,0
noi chuyen chang ro,0
"noi dai dong, dai dong",0
nhac nen on ao,0
ko thich kieu lam video nay,0
noi ma chang hieu,0
clip chang an khop gi voi nhau,0
noi chuyen ko co dau,0
noi lo xo,0
ko cam xuc,0
noi chuyen chang ket thuc,0
clip bi cam xuc roi,0
ko xac dinh,0
noi roi chang nho gi,0
khong co chat luong,0
noi nhu doc rap,0
video lam chieu cho co,0
clip nhu quay voi,0
noi lech chu de,0
ko co y nghia,0
noi nhieu ma chang co noi dung,0
noi loan xa,0
clip lam theo mot kieu cu,0
noi nhu ke chuyen,0
clip bi rung nhieu,0
co phan edit lam roi mat,0
video doi thuong,0
noi nhieu ko cap nhat,0
clip bi dung giua chang hieu gi,0
video chang co lo trinh gi,0
noi dai chang de lam gi,0
video kho xem,0
noi doi nhieu,0
noi ma khong co lien ket,0
noi lan man,0
khong co su thong nhat,0
video nhu may chup,0
do an man kinh khung,0
ship lau muon xiu do,0
quan nay phuc vu cham qua,0
mon nay an ngai lam,0
chan vit hoi ghet,0
banh trang cu nhu cao su,0
tra sua loang nhu nuoc loc,0
an xong hoi bung,0
quan rong ma phuc vu nhu rua,0
"cha gio cu qua, chong mui",0
nuoc cham nha lam,0
order 2 mon giao co 1,0
do an khong tuoi,0
"qua ngot, kho nuot",0
tra sua nhat nheo,0
thach dai nhai hoai,0
chao long hoi hoi,0
shipper ko lien lac,0
cafe nhat va chua,0
co ruoi trong mon an,0
banh trang uot het,0
"bot nhieu, nhan it",0
an xong bi dau bung,0
ga ran cu nhu chien lai,0
nuoc mam loang loet,0
khong dat ma van giao,0
gia cao so voi chat luong,0
"quan on ao, nhieu ruoi",0
"banh beo toan bot, khong co tom",0
bo kho dai nhai muon nut,0
an xong khat nuoc vi man,0
nem nuong nhieu mo qua,0
tra dao cu nhu the ky truoc,0
order ve mo ra thay bi doi mon,0
"cha lua thiu, hoi moc",0
nuoc ep toan da,0
tra sua bi dong mang,0
"banh can cu, hoi hoi",0
com tam bi chay mem,0
chao ca nhieu xuong qua,0
quan dong ma nhan vien nhu ngu,0
an xong ma chang thay ngon,0
nuoc cham qua chua,0
banh xeo toan dau,0
ship 40p ma mon an nguoi nguoi,0
tra sua khong co sua,0
bun dau mam tom loang,0
do an khong nhin duoc,0
phuc vu qua la cham,0
quan doi mon lien tuc,0
banh trang tron qua nhieu dau,0
thach trong ly toan da,0
"nuoc da tan het, nhat nheo",0
cha gio khong con nong,0
nuoc sot chua ngon,0
quan khong co may lanh,0
phuc vu mat lanh nhu tien,0
banh flan nhu bot,0
kem bi chay het khi nhan,0
bun bo khong co thit,0
do an ve mo ra thay bi do,0
tra sua ngot gac co,0
an xong ngat vi bot ngot,0
ship sai dia chi,0
quan an hoi hoi,0
banh uot bi biet,0
cha ca khong con nong,0
com chien bi soi dau,0
sup bi nguoi khi den noi,0
tra sua toan bot,0
do an man muon khoc,0
gia tren troi ma mon nho xiu,0
do an chay nuoc,0
nem chua chua lau qua,0
banh mi bi khong gion,0
nuoc mia bi chang ngot,0
com rang nhu bot chien,0
nuoc cham qua nhieu toi,0
tra sua nhin khong dep mat,0
che thieu do,0
banh trang bi kho,0
com van con song,0
do an bi do ra het tui,0
nuoc uong chua le,0
cha gio bi dong dau,0
do an qua loang,0
phuc vu le me,0
do an nhu chua nau chin,0
ship cham 1 tieng,0
mon uot nhem,0
banh bao khong co nhan,0
"sup dai, nhai met",0
tra sua bi chua,0
"quan dong nghet, khong sach",0
menu nhieu nhung nhieu mon het,0
do uong bi do het ra tui,0
thach dai va bi nhat,0
khong hop khau vi,0
"com van con song, khong an duoc",0
day la mon gi vay?,0
ban an gi trong clip vay?,1
nhin nhu mon han quoc phai khong?,1
mon nay an kem voi gi thi ngon?,1
clip nay quay o dau vay?,1
nghe am thanh an gion ghe,1
ban tu nau hay dat tu quan vay?,1
cai nay la tom chien xu ha?,1
clip co tieng an nghe da tai ghe,1
ban quay bang may gi ma net the?,1
clip dai bao lau vay?,1
mon an trong clip nhieu calo khong?,1
nhin do an ma them ghe,1
cai nay la banh trang cuon phai khong?,1
ban co the chia se cong thuc duoc khong?,1
video nay co sub khong ban?,1
clip co thoi luong bao nhieu?,1
ban an nhanh that,1
nghe am thanh muot ghe,1
video nay dang buoi toi ha?,1
ban co lam them phan 2 khong?,1
day la thuong hieu nao vay?,1
do an trong clip duoc nau san hay tu lam?,1
clip nay quay tu bao gio vay?,1
